"","president","date","approval","disapproval","unsure","average_approval","approval_variation","term.start","days_in_office","rolling_approval"
"1885","Trump",2020-08-05,40.506257,55.13284,4.36090300000001,40.4234501925977,1.85246255133208,2017-01-20,1293,40.2682714
"1886","Trump",2020-08-04,40.113621,55.351746,4.534633,40.4234501925977,1.85246255133208,2017-01-20,1292,40.1863804
"1887","Trump",2020-08-03,39.902188,55.518688,4.57912400000001,40.4234501925977,1.85246255133208,2017-01-20,1291,40.1112044
"1888","Trump",2020-08-02,40.016978,55.25875,4.724272,40.4234501925977,1.85246255133208,2017-01-20,1290,40.0133486
"1889","Trump",2020-08-01,40.016978,55.25875,4.724272,40.4234501925977,1.85246255133208,2017-01-20,1289,39.9941078
"1890","Trump",2020-07-31,40.016978,55.25875,4.724272,40.4234501925977,1.85246255133208,2017-01-20,1288,40.007195
"1891","Trump",2020-07-30,40.017417,55.253604,4.728979,40.4234501925977,1.85246255133208,2017-01-20,1287,39.9381926
"1892","Trump",2020-07-29,39.967624,55.69492,4.337456,40.4234501925977,1.85246255133208,2017-01-20,1286,39.8583446
"1893","Trump",2020-07-28,39.671966,55.809461,4.518573,40.4234501925977,1.85246255133208,2017-01-20,1285,39.6865626
"1894","Trump",2020-07-27,39.617738,55.872736,4.50952599999999,40.4234501925977,1.85246255133208,2017-01-20,1284,39.5136884
"1895","Trump",2020-07-26,39.158068,56.383385,4.45854700000001,40.4234501925977,1.85246255133208,2017-01-20,1283,39.3507728
"1896","Trump",2020-07-25,39.153046,56.344261,4.50269299999999,40.4234501925977,1.85246255133208,2017-01-20,1282,39.230629
"1897","Trump",2020-07-24,39.153046,56.344261,4.50269299999999,40.4234501925977,1.85246255133208,2017-01-20,1281,39.1242646
"1898","Trump",2020-07-23,39.071247,56.438804,4.489949,40.4234501925977,1.85246255133208,2017-01-20,1280,39.1206552
"1899","Trump",2020-07-22,39.085916,56.389319,4.524765,40.4234501925977,1.85246255133208,2017-01-20,1279,39.1849744
"1900","Trump",2020-07-21,39.140021,56.532695,4.32728400000001,40.4234501925977,1.85246255133208,2017-01-20,1278,39.2539078
"1901","Trump",2020-07-20,39.474642,56.303323,4.22203500000001,40.4234501925977,1.85246255133208,2017-01-20,1277,39.353056
"1902","Trump",2020-07-19,39.497713,56.197452,4.304835,40.4234501925977,1.85246255133208,2017-01-20,1276,39.4492704
"1903","Trump",2020-07-18,39.566988,56.265487,4.167525,40.4234501925977,1.85246255133208,2017-01-20,1275,39.5474742
"1904","Trump",2020-07-17,39.566988,56.265487,4.167525,40.4234501925977,1.85246255133208,2017-01-20,1274,39.571327
"1905","Trump",2020-07-16,39.63104,56.269399,4.09956099999999,40.4234501925977,1.85246255133208,2017-01-20,1273,39.6041744
"1906","Trump",2020-07-15,39.593906,56.300045,4.10604900000001,40.4234501925977,1.85246255133208,2017-01-20,1272,39.6153362
"1907","Trump",2020-07-14,39.66195,56.35825,3.97980000000001,40.4234501925977,1.85246255133208,2017-01-20,1271,39.609709
"1908","Trump",2020-07-13,39.622797,56.042254,4.33494899999999,40.4234501925977,1.85246255133208,2017-01-20,1270,39.5912714
"1909","Trump",2020-07-12,39.538852,55.968737,4.492411,40.4234501925977,1.85246255133208,2017-01-20,1269,39.5802606
"1910","Trump",2020-07-11,39.538852,55.968737,4.492411,40.4234501925977,1.85246255133208,2017-01-20,1268,39.5418166
"1911","Trump",2020-07-10,39.538852,55.968737,4.492411,40.4234501925977,1.85246255133208,2017-01-20,1267,39.60275
"1912","Trump",2020-07-09,39.46973,55.996682,4.53358800000001,40.4234501925977,1.85246255133208,2017-01-20,1266,39.7632026
"1913","Trump",2020-07-08,39.927464,55.884479,4.188057,40.4234501925977,1.85246255133208,2017-01-20,1265,39.88092
"1914","Trump",2020-07-07,40.341115,55.733564,3.925321,40.4234501925977,1.85246255133208,2017-01-20,1264,40.0018788
"1915","Trump",2020-07-06,40.127439,56.274332,3.598229,40.4234501925977,1.85246255133208,2017-01-20,1263,40.136662
"1916","Trump",2020-07-05,40.143646,56.410891,3.445463,40.4234501925977,1.85246255133208,2017-01-20,1262,40.1798984
"1917","Trump",2020-07-04,40.143646,56.410891,3.445463,40.4234501925977,1.85246255133208,2017-01-20,1261,40.1547832
"1918","Trump",2020-07-03,40.143646,56.410891,3.445463,40.4234501925977,1.85246255133208,2017-01-20,1260,40.156298
"1919","Trump",2020-07-02,40.215539,56.337405,3.447056,40.4234501925977,1.85246255133208,2017-01-20,1259,40.1442572
"1920","Trump",2020-07-01,40.135013,56.425815,3.439172,40.4234501925977,1.85246255133208,2017-01-20,1258,40.1717646
"1921","Trump",2020-06-30,40.083442,57.033869,2.882689,40.4234501925977,1.85246255133208,2017-01-20,1257,40.163009
"1922","Trump",2020-06-29,40.281183,56.777594,2.94122300000001,40.4234501925977,1.85246255133208,2017-01-20,1256,40.1398748
"1923","Trump",2020-06-28,40.099868,56.873656,3.026476,40.4234501925977,1.85246255133208,2017-01-20,1255,40.1328458
"1924","Trump",2020-06-27,40.099868,56.873656,3.026476,40.4234501925977,1.85246255133208,2017-01-20,1254,40.0901374
"1925","Trump",2020-06-26,40.099868,56.873656,3.026476,40.4234501925977,1.85246255133208,2017-01-20,1253,40.0024452
"1926","Trump",2020-06-25,39.8699,55.865459,4.264641,40.4234501925977,1.85246255133208,2017-01-20,1252,39.9663404
"1927","Trump",2020-06-24,39.842722,55.722476,4.43480199999999,40.4234501925977,1.85246255133208,2017-01-20,1251,39.9259286
"1928","Trump",2020-06-23,39.919344,55.729882,4.350774,40.4234501925977,1.85246255133208,2017-01-20,1250,39.888363
"1929","Trump",2020-06-22,39.897809,55.725231,4.37696,40.4234501925977,1.85246255133208,2017-01-20,1249,39.896791
"1930","Trump",2020-06-21,39.91204,55.781951,4.306009,40.4234501925977,1.85246255133208,2017-01-20,1248,39.9180404
"1931","Trump",2020-06-20,39.91204,55.781951,4.306009,40.4234501925977,1.85246255133208,2017-01-20,1247,39.9293474
"1932","Trump",2020-06-19,39.948969,55.836371,4.21466000000001,40.4234501925977,1.85246255133208,2017-01-20,1246,39.8992214
"1933","Trump",2020-06-18,39.975879,55.762485,4.26163600000001,40.4234501925977,1.85246255133208,2017-01-20,1245,39.9107128
"1934","Trump",2020-06-17,39.747179,55.712369,4.54045199999999,40.4234501925977,1.85246255133208,2017-01-20,1244,39.9222042
"1935","Trump",2020-06-16,39.969497,55.489367,4.54113599999999,40.4234501925977,1.85246255133208,2017-01-20,1243,39.972162
"1936","Trump",2020-06-15,39.969497,55.489367,4.54113599999999,40.4234501925977,1.85246255133208,2017-01-20,1242,40.0167378
"1937","Trump",2020-06-14,40.198758,55.249593,4.551649,40.4234501925977,1.85246255133208,2017-01-20,1241,40.1070536
"1938","Trump",2020-06-13,40.198758,55.249593,4.551649,40.4234501925977,1.85246255133208,2017-01-20,1240,40.1529058
"1939","Trump",2020-06-12,40.198758,55.249593,4.551649,40.4234501925977,1.85246255133208,2017-01-20,1239,40.1894714
"1940","Trump",2020-06-11,40.198758,55.249593,4.551649,40.4234501925977,1.85246255133208,2017-01-20,1238,40.1694848
"1941","Trump",2020-06-10,40.152325,55.143281,4.70439400000001,40.4234501925977,1.85246255133208,2017-01-20,1237,40.1471734
"1942","Trump",2020-06-09,40.098825,55.156679,4.744496,40.4234501925977,1.85246255133208,2017-01-20,1236,40.2866144
"1943","Trump",2020-06-08,40.087201,55.153286,4.759513,40.4234501925977,1.85246255133208,2017-01-20,1235,40.4260554
"1944","Trump",2020-06-07,40.895963,54.170327,4.93370999999999,40.4234501925977,1.85246255133208,2017-01-20,1234,40.574783
"1945","Trump",2020-06-06,40.895963,54.170327,4.93370999999999,40.4234501925977,1.85246255133208,2017-01-20,1233,40.7914228
"1946","Trump",2020-06-05,40.895963,54.170327,4.93370999999999,40.4234501925977,1.85246255133208,2017-01-20,1232,41.3041108
"1947","Trump",2020-06-04,41.182024,53.277058,5.540918,40.4234501925977,1.85246255133208,2017-01-20,1231,41.554473
"1948","Trump",2020-06-03,42.650641,53.757567,3.591792,40.4234501925977,1.85246255133208,2017-01-20,1230,41.9011746
"1949","Trump",2020-06-02,42.147774,54.25964,3.59258600000001,40.4234501925977,1.85246255133208,2017-01-20,1229,42.3472448
"1950","Trump",2020-06-01,42.629471,53.620187,3.75034199999999,40.4234501925977,1.85246255133208,2017-01-20,1228,42.6210822
"1951","Trump",2020-05-31,43.126314,53.101491,3.772195,40.4234501925977,1.85246255133208,2017-01-20,1227,42.6011962
"1952","Trump",2020-05-30,42.551211,53.377343,4.07144599999999,40.4234501925977,1.85246255133208,2017-01-20,1226,42.6820704
"1953","Trump",2020-05-29,42.551211,53.377343,4.07144599999999,40.4234501925977,1.85246255133208,2017-01-20,1225,42.6581674
"1954","Trump",2020-05-28,42.552145,53.301152,4.146703,40.4234501925977,1.85246255133208,2017-01-20,1224,42.5842554
"1955","Trump",2020-05-27,42.509956,53.315654,4.17438999999999,40.4234501925977,1.85246255133208,2017-01-20,1223,42.620174
"1956","Trump",2020-05-26,42.756754,53.453191,3.790055,40.4234501925977,1.85246255133208,2017-01-20,1222,42.6560926
"1957","Trump",2020-05-25,42.730804,53.364728,3.90446800000001,40.4234501925977,1.85246255133208,2017-01-20,1221,42.6918244
"1958","Trump",2020-05-24,42.730804,53.364728,3.90446800000001,40.4234501925977,1.85246255133208,2017-01-20,1220,42.735994
"1959","Trump",2020-05-23,42.730804,53.364728,3.90446800000001,40.4234501925977,1.85246255133208,2017-01-20,1219,42.7059026
"1960","Trump",2020-05-22,42.730804,53.364728,3.90446800000001,40.4234501925977,1.85246255133208,2017-01-20,1218,42.8325684
"1961","Trump",2020-05-21,42.606297,53.321552,4.07215100000001,40.4234501925977,1.85246255133208,2017-01-20,1217,43.003994
"1962","Trump",2020-05-20,43.364133,52.308899,4.32696799999999,40.4234501925977,1.85246255133208,2017-01-20,1216,43.2157518
"1963","Trump",2020-05-19,43.587932,52.286891,4.12517700000001,40.4234501925977,1.85246255133208,2017-01-20,1215,43.4432686
"1964","Trump",2020-05-18,43.789593,51.785875,4.424532,40.4234501925977,1.85246255133208,2017-01-20,1214,43.6956868
"1965","Trump",2020-05-17,43.868388,51.63984,4.491772,40.4234501925977,1.85246255133208,2017-01-20,1213,43.7965378
"1966","Trump",2020-05-16,43.868388,51.63984,4.491772,40.4234501925977,1.85246255133208,2017-01-20,1212,43.7349026
"1967","Trump",2020-05-15,43.868388,51.63984,4.491772,40.4234501925977,1.85246255133208,2017-01-20,1211,43.6303738
"1968","Trump",2020-05-14,43.279756,51.975325,4.74491900000001,40.4234501925977,1.85246255133208,2017-01-20,1210,43.5246932
"1969","Trump",2020-05-13,43.266949,51.878251,4.85480000000001,40.4234501925977,1.85246255133208,2017-01-20,1209,43.4433654
"1970","Trump",2020-05-12,43.339985,51.667014,4.99300099999999,40.4234501925977,1.85246255133208,2017-01-20,1208,43.3342634
"1971","Trump",2020-05-11,43.461749,50.849891,5.68836,40.4234501925977,1.85246255133208,2017-01-20,1207,43.3428878
"1972","Trump",2020-05-10,43.322878,50.617221,6.059901,40.4234501925977,1.85246255133208,2017-01-20,1206,43.3540736
"1973","Trump",2020-05-09,43.322878,50.617221,6.059901,40.4234501925977,1.85246255133208,2017-01-20,1205,43.3691576
"1974","Trump",2020-05-08,43.322878,50.617221,6.059901,40.4234501925977,1.85246255133208,2017-01-20,1204,43.3881012
"1975","Trump",2020-05-07,43.415405,50.477516,6.107079,40.4234501925977,1.85246255133208,2017-01-20,1203,43.4170736
"1976","Trump",2020-05-06,43.556467,50.233739,6.209794,40.4234501925977,1.85246255133208,2017-01-20,1202,43.5587736
"1977","Trump",2020-05-05,43.46774,50.196977,6.335283,40.4234501925977,1.85246255133208,2017-01-20,1201,43.6911544
"1978","Trump",2020-05-04,44.031378,49.523166,6.44545600000001,40.4234501925977,1.85246255133208,2017-01-20,1200,43.8050298
"1979","Trump",2020-05-03,43.984782,49.336269,6.67894899999999,40.4234501925977,1.85246255133208,2017-01-20,1199,43.8906928
"1980","Trump",2020-05-02,43.984782,49.336269,6.67894899999999,40.4234501925977,1.85246255133208,2017-01-20,1198,43.92905
"1981","Trump",2020-05-01,43.984782,49.336269,6.67894899999999,40.4234501925977,1.85246255133208,2017-01-20,1197,43.7270358
"1982","Trump",2020-04-30,43.659526,51.651923,4.688551,40.4234501925977,1.85246255133208,2017-01-20,1196,43.5613948
"1983","Trump",2020-04-29,43.021307,52.159112,4.819581,40.4234501925977,1.85246255133208,2017-01-20,1195,43.3912972
"1984","Trump",2020-04-28,43.156577,51.925153,4.91827000000001,40.4234501925977,1.85246255133208,2017-01-20,1194,43.2456296
"1985","Trump",2020-04-27,43.134294,52.092446,4.77325999999999,40.4234501925977,1.85246255133208,2017-01-20,1193,43.1650132
"1986","Trump",2020-04-26,43.256444,51.904479,4.839077,40.4234501925977,1.85246255133208,2017-01-20,1192,43.2120406
"1987","Trump",2020-04-25,43.256444,51.904479,4.839077,40.4234501925977,1.85246255133208,2017-01-20,1191,43.236389
"1988","Trump",2020-04-24,43.256444,51.904479,4.839077,40.4234501925977,1.85246255133208,2017-01-20,1190,43.2533462
"1989","Trump",2020-04-23,43.278319,52.127499,4.59418199999999,40.4234501925977,1.85246255133208,2017-01-20,1189,43.2459048
"1990","Trump",2020-04-22,43.21908,52.138887,4.642033,40.4234501925977,1.85246255133208,2017-01-20,1188,43.3523718
"1991","Trump",2020-04-21,43.219237,51.955577,4.825186,40.4234501925977,1.85246255133208,2017-01-20,1187,43.4470802
"1992","Trump",2020-04-20,43.788779,51.854119,4.357102,40.4234501925977,1.85246255133208,2017-01-20,1186,43.5374136
"1993","Trump",2020-04-19,43.729986,51.718706,4.55130800000001,40.4234501925977,1.85246255133208,2017-01-20,1185,43.6395948
"1994","Trump",2020-04-18,43.729986,51.718706,4.55130800000001,40.4234501925977,1.85246255133208,2017-01-20,1184,43.7417446
"1995","Trump",2020-04-17,43.729986,51.718706,4.55130800000001,40.4234501925977,1.85246255133208,2017-01-20,1183,43.7829812
"1996","Trump",2020-04-16,43.729986,51.718706,4.55130800000001,40.4234501925977,1.85246255133208,2017-01-20,1182,43.7899314
"1997","Trump",2020-04-15,43.994962,50.842083,5.162955,40.4234501925977,1.85246255133208,2017-01-20,1181,43.7742362
"1998","Trump",2020-04-14,43.764737,50.748517,5.48674600000001,40.4234501925977,1.85246255133208,2017-01-20,1180,43.7756632
"1999","Trump",2020-04-13,43.65151,50.741525,5.606965,40.4234501925977,1.85246255133208,2017-01-20,1179,43.7803132
"2000","Trump",2020-04-12,43.737121,50.141861,6.12101799999999,40.4234501925977,1.85246255133208,2017-01-20,1178,43.7305406
"2001","Trump",2020-04-11,43.753236,50.112176,6.13458800000001,40.4234501925977,1.85246255133208,2017-01-20,1177,43.723873
"2002","Trump",2020-04-10,43.746099,50.114895,6.13900599999999,40.4234501925977,1.85246255133208,2017-01-20,1176,43.7791846
"2003","Trump",2020-04-09,43.731399,49.90412,6.364481,40.4234501925977,1.85246255133208,2017-01-20,1175,44.0515312
"2004","Trump",2020-04-08,43.928068,49.688209,6.383723,40.4234501925977,1.85246255133208,2017-01-20,1174,44.3206548
"2005","Trump",2020-04-07,45.098854,49.136128,5.765018,40.4234501925977,1.85246255133208,2017-01-20,1173,44.7606192
"2006","Trump",2020-04-06,45.098854,49.136128,5.765018,40.4234501925977,1.85246255133208,2017-01-20,1172,45.216927
"2007","Trump",2020-04-05,45.945921,49.325406,4.728673,40.4234501925977,1.85246255133208,2017-01-20,1171,45.633901
"2008","Trump",2020-04-04,46.012938,49.088854,4.89820800000001,40.4234501925977,1.85246255133208,2017-01-20,1170,45.7311532
"2009","Trump",2020-04-03,46.012938,49.088854,4.89820800000001,40.4234501925977,1.85246255133208,2017-01-20,1169,45.8746596
"2010","Trump",2020-04-02,45.585115,49.406728,5.008157,40.4234501925977,1.85246255133208,2017-01-20,1168,45.796485
"2011","Trump",2020-04-01,45.816386,49.103169,5.080445,40.4234501925977,1.85246255133208,2017-01-20,1167,45.727696
"2012","Trump",2020-03-31,45.555048,49.565887,4.879065,40.4234501925977,1.85246255133208,2017-01-20,1166,45.7264214
"2013","Trump",2020-03-30,45.668993,49.322072,5.00893500000001,40.4234501925977,1.85246255133208,2017-01-20,1165,45.8291314
"2014","Trump",2020-03-29,46.006565,49.016739,4.976696,40.4234501925977,1.85246255133208,2017-01-20,1164,45.8855872
"2015","Trump",2020-03-28,46.098665,48.888298,5.013037,40.4234501925977,1.85246255133208,2017-01-20,1163,45.8290374
"2016","Trump",2020-03-27,46.098665,48.888298,5.013037,40.4234501925977,1.85246255133208,2017-01-20,1162,45.632945
"2017","Trump",2020-03-26,45.272299,50.288112,4.43958900000001,40.4234501925977,1.85246255133208,2017-01-20,1161,45.3542464
"2018","Trump",2020-03-25,44.688531,51.064189,4.24728,40.4234501925977,1.85246255133208,2017-01-20,1160,44.8346666
"2019","Trump",2020-03-24,44.613072,51.045832,4.34109599999999,40.4234501925977,1.85246255133208,2017-01-20,1159,44.1192482
"2020","Trump",2020-03-23,43.500766,52.271777,4.227457,40.4234501925977,1.85246255133208,2017-01-20,1158,43.569103
"2021","Trump",2020-03-22,42.521573,53.357601,4.12082599999999,40.4234501925977,1.85246255133208,2017-01-20,1157,43.1357114
"2022","Trump",2020-03-21,42.521573,53.357601,4.12082599999999,40.4234501925977,1.85246255133208,2017-01-20,1156,42.9546108
"2023","Trump",2020-03-20,42.521573,53.357601,4.12082599999999,40.4234501925977,1.85246255133208,2017-01-20,1155,42.7112024
"2024","Trump",2020-03-19,43.707569,52.129788,4.162643,40.4234501925977,1.85246255133208,2017-01-20,1154,42.646485
"2025","Trump",2020-03-18,42.283724,52.827204,4.889072,40.4234501925977,1.85246255133208,2017-01-20,1153,42.4760318
"2026","Trump",2020-03-17,42.197986,52.755507,5.04650699999999,40.4234501925977,1.85246255133208,2017-01-20,1152,42.3129702
"2027","Trump",2020-03-16,41.669307,53.476684,4.85400899999999,40.4234501925977,1.85246255133208,2017-01-20,1151,41.9127094
"2028","Trump",2020-03-15,41.706265,53.407293,4.88644199999999,40.4234501925977,1.85246255133208,2017-01-20,1150,41.7972176
"2029","Trump",2020-03-14,41.706265,53.407293,4.88644199999999,40.4234501925977,1.85246255133208,2017-01-20,1149,41.727823
"2030","Trump",2020-03-13,41.706265,53.407293,4.88644199999999,40.4234501925977,1.85246255133208,2017-01-20,1148,41.7686746
"2031","Trump",2020-03-12,41.851013,53.233543,4.91544400000001,40.4234501925977,1.85246255133208,2017-01-20,1147,41.8481088
"2032","Trump",2020-03-11,41.873565,53.246121,4.880314,40.4234501925977,1.85246255133208,2017-01-20,1146,41.9397892
"2033","Trump",2020-03-10,42.103436,53.180746,4.715818,40.4234501925977,1.85246255133208,2017-01-20,1145,41.981668
"2034","Trump",2020-03-09,42.164667,53.136179,4.69915399999999,40.4234501925977,1.85246255133208,2017-01-20,1144,41.9945972
"2035","Trump",2020-03-08,41.915659,53.164789,4.91955200000001,40.4234501925977,1.85246255133208,2017-01-20,1143,42.003016
"2036","Trump",2020-03-07,41.915659,53.164789,4.91955200000001,40.4234501925977,1.85246255133208,2017-01-20,1142,41.9725124
"2037","Trump",2020-03-06,41.915659,53.164789,4.91955200000001,40.4234501925977,1.85246255133208,2017-01-20,1141,41.913442
"2038","Trump",2020-03-05,41.950918,53.138018,4.911064,40.4234501925977,1.85246255133208,2017-01-20,1140,41.9108002
"2039","Trump",2020-03-04,41.869315,53.042271,5.088414,40.4234501925977,1.85246255133208,2017-01-20,1139,41.8217222
"2040","Trump",2020-03-03,41.90245,53.296993,4.800557,40.4234501925977,1.85246255133208,2017-01-20,1138,41.7234278
"2041","Trump",2020-03-02,41.470269,53.507357,5.022374,40.4234501925977,1.85246255133208,2017-01-20,1137,41.6180816
"2042","Trump",2020-03-01,41.424187,53.557556,5.01825700000001,40.4234501925977,1.85246255133208,2017-01-20,1136,41.5494236
"2043","Trump",2020-02-29,41.424187,53.557556,5.01825700000001,40.4234501925977,1.85246255133208,2017-01-20,1135,41.4741386
"2044","Trump",2020-02-28,41.526025,53.488407,4.985568,40.4234501925977,1.85246255133208,2017-01-20,1134,41.4852898
"2045","Trump",2020-02-27,41.526025,53.488407,4.985568,40.4234501925977,1.85246255133208,2017-01-20,1133,41.4876872
"2046","Trump",2020-02-26,41.526025,53.488407,4.985568,40.4234501925977,1.85246255133208,2017-01-20,1132,41.5270802
"2047","Trump",2020-02-25,41.436174,53.655948,4.907878,40.4234501925977,1.85246255133208,2017-01-20,1131,41.5461284
"2048","Trump",2020-02-24,41.621152,53.405953,4.97289499999999,40.4234501925977,1.85246255133208,2017-01-20,1130,41.5651766
"2049","Trump",2020-02-23,41.621266,53.405936,4.97279800000001,40.4234501925977,1.85246255133208,2017-01-20,1129,41.5842248
"2050","Trump",2020-02-22,41.621266,53.405936,4.97279800000001,40.4234501925977,1.85246255133208,2017-01-20,1128,41.787597
"2051","Trump",2020-02-21,41.621266,53.405936,4.97279800000001,40.4234501925977,1.85246255133208,2017-01-20,1127,41.9429582
"2052","Trump",2020-02-20,42.453035,52.483543,5.063422,40.4234501925977,1.85246255133208,2017-01-20,1126,42.0893904
"2053","Trump",2020-02-19,42.397958,52.329106,5.27293599999999,40.4234501925977,1.85246255133208,2017-01-20,1125,42.2358226
"2054","Trump",2020-02-18,42.353427,52.498854,5.147719,40.4234501925977,1.85246255133208,2017-01-20,1124,42.3749658
"2055","Trump",2020-02-17,42.353427,52.498854,5.147719,40.4234501925977,1.85246255133208,2017-01-20,1123,42.3477552
"2056","Trump",2020-02-16,42.316982,52.473988,5.20903,40.4234501925977,1.85246255133208,2017-01-20,1122,42.33156
"2057","Trump",2020-02-15,42.316982,52.473988,5.20903,40.4234501925977,1.85246255133208,2017-01-20,1121,42.324271
"2058","Trump",2020-02-14,42.316982,52.473988,5.20903,40.4234501925977,1.85246255133208,2017-01-20,1120,42.316982
"2059","Trump",2020-02-13,42.316982,52.473988,5.20903,40.4234501925977,1.85246255133208,2017-01-20,1119,42.367572
"2060","Trump",2020-02-12,42.316982,52.473988,5.20903,40.4234501925977,1.85246255133208,2017-01-20,1118,42.451947
"2061","Trump",2020-02-11,42.569932,52.389968,5.0401,40.4234501925977,1.85246255133208,2017-01-20,1117,42.5702768
"2062","Trump",2020-02-10,42.738857,52.258416,5.00272699999999,40.4234501925977,1.85246255133208,2017-01-20,1116,42.6886066
"2063","Trump",2020-02-09,42.908631,52.066139,5.02522999999999,40.4234501925977,1.85246255133208,2017-01-20,1115,42.806934
"2064","Trump",2020-02-08,42.908631,52.066139,5.02522999999999,40.4234501925977,1.85246255133208,2017-01-20,1114,42.8929
"2065","Trump",2020-02-07,42.908619,52.06628,5.02510100000001,40.4234501925977,1.85246255133208,2017-01-20,1113,42.8495104
"2066","Trump",2020-02-06,42.999762,51.983416,5.016822,40.4234501925977,1.85246255133208,2017-01-20,1112,42.780382
"2067","Trump",2020-02-05,42.521909,52.336885,5.141206,40.4234501925977,1.85246255133208,2017-01-20,1111,42.63473
"2068","Trump",2020-02-04,42.562989,52.257319,5.17969199999999,40.4234501925977,1.85246255133208,2017-01-20,1110,42.5286636
"2069","Trump",2020-02-03,42.180371,52.525175,5.294454,40.4234501925977,1.85246255133208,2017-01-20,1109,42.4043686
"2070","Trump",2020-02-02,42.378287,52.30828,5.313433,40.4234501925977,1.85246255133208,2017-01-20,1108,42.3756442
"2071","Trump",2020-02-01,42.378287,52.30828,5.313433,40.4234501925977,1.85246255133208,2017-01-20,1107,42.107362
"2072","Trump",2020-01-31,42.378287,52.30828,5.313433,40.4234501925977,1.85246255133208,2017-01-20,1106,41.9443542
"2073","Trump",2020-01-30,41.221578,53.762664,5.01575800000001,40.4234501925977,1.85246255133208,2017-01-20,1105,41.792761
"2074","Trump",2020-01-29,41.365332,53.442971,5.191697,40.4234501925977,1.85246255133208,2017-01-20,1104,41.6370572
"2075","Trump",2020-01-28,41.620321,53.447527,4.932152,40.4234501925977,1.85246255133208,2017-01-20,1103,41.5334274
"2076","Trump",2020-01-27,41.599768,53.470903,4.929329,40.4234501925977,1.85246255133208,2017-01-20,1102,41.6541114
"2077","Trump",2020-01-26,41.860138,53.263666,4.87619599999999,40.4234501925977,1.85246255133208,2017-01-20,1101,41.7460446
"2078","Trump",2020-01-25,41.824998,53.240979,4.934023,40.4234501925977,1.85246255133208,2017-01-20,1100,41.632059
"2079","Trump",2020-01-24,41.824998,53.240979,4.934023,40.4234501925977,1.85246255133208,2017-01-20,1099,41.5137836
"2080","Trump",2020-01-23,41.050393,54.390733,4.558874,40.4234501925977,1.85246255133208,2017-01-20,1098,41.375975
"2081","Trump",2020-01-22,41.008391,54.43823,4.55337900000001,40.4234501925977,1.85246255133208,2017-01-20,1097,41.3292524
"2082","Trump",2020-01-21,41.171095,54.15958,4.669325,40.4234501925977,1.85246255133208,2017-01-20,1096,41.1292686
"2083","Trump",2020-01-20,41.591385,53.454896,4.95371900000001,40.4234501925977,1.85246255133208,2017-01-20,1095,41.0842058
"2084","Trump",2020-01-19,40.825079,53.895235,5.279686,40.4234501925977,1.85246255133208,2017-01-20,1094,41.0475434
"2085","Trump",2020-01-18,40.825079,53.895235,5.279686,40.4234501925977,1.85246255133208,2017-01-20,1093,40.983341
"2086","Trump",2020-01-17,40.825079,53.895235,5.279686,40.4234501925977,1.85246255133208,2017-01-20,1092,40.8415706
"2087","Trump",2020-01-16,40.850083,53.846841,5.303076,40.4234501925977,1.85246255133208,2017-01-20,1091,40.8793192
"2088","Trump",2020-01-15,40.882533,53.823655,5.293812,40.4234501925977,1.85246255133208,2017-01-20,1090,40.9211724
"2089","Trump",2020-01-14,41.013822,53.657616,5.32856200000001,40.4234501925977,1.85246255133208,2017-01-20,1089,40.870556
"2090","Trump",2020-01-13,41.034345,53.614264,5.35139100000001,40.4234501925977,1.85246255133208,2017-01-20,1088,40.8149388
"2091","Trump",2020-01-12,40.571997,54.203202,5.224801,40.4234501925977,1.85246255133208,2017-01-20,1087,40.7528316
"2092","Trump",2020-01-11,40.571997,54.203202,5.224801,40.4234501925977,1.85246255133208,2017-01-20,1086,40.6839918
"2093","Trump",2020-01-10,40.571997,54.203202,5.224801,40.4234501925977,1.85246255133208,2017-01-20,1085,40.6208772
"2094","Trump",2020-01-09,40.669623,54.091122,5.239255,40.4234501925977,1.85246255133208,2017-01-20,1084,40.6570026
"2095","Trump",2020-01-08,40.718772,54.024778,5.25645,40.4234501925977,1.85246255133208,2017-01-20,1083,40.7758078
"2096","Trump",2020-01-07,40.752624,53.972635,5.27474100000001,40.4234501925977,1.85246255133208,2017-01-20,1082,40.891719
"2097","Trump",2020-01-06,41.166023,53.827337,5.00664,40.4234501925977,1.85246255133208,2017-01-20,1081,40.988105
"2098","Trump",2020-01-05,41.151553,53.735925,5.112522,40.4234501925977,1.85246255133208,2017-01-20,1080,41.0746612
"2099","Trump",2020-01-04,41.151553,53.735925,5.112522,40.4234501925977,1.85246255133208,2017-01-20,1079,41.152901
"2100","Trump",2020-01-03,41.151553,53.735925,5.112522,40.4234501925977,1.85246255133208,2017-01-20,1078,41.2200696
"2101","Trump",2020-01-02,41.143823,53.753895,5.102282,40.4234501925977,1.85246255133208,2017-01-20,1077,41.2901708
"2102","Trump",2020-01-01,41.501866,53.287316,5.210818,40.4234501925977,1.85246255133208,2017-01-20,1076,41.3662854
"2103","Trump",2019-12-31,41.502059,53.331658,5.16628299999999,40.4234501925977,1.85246255133208,2017-01-20,1075,41.4418064
"2104","Trump",2019-12-30,41.532126,53.309184,5.15869000000001,40.4234501925977,1.85246255133208,2017-01-20,1074,41.5188734
"2105","Trump",2019-12-29,41.529158,53.254199,5.216643,40.4234501925977,1.85246255133208,2017-01-20,1073,41.5243318
